macrophages	mast	B.naive	B.memory	plasma	T.CD4.naive	T.CD4.memory	T.CD8.naive	T.CD8.memory	NK	pDCs	mDCs	monocytes.C	monocytes.NC.I	neutrophils	Treg	endothelial.cells	fibroblasts	ROI	segment	class
0.00254429011454489	0.000264732288272653	0.0425210069212428	0.16526391064959	0.028715463849771	0.214323380936625	0	0	0	0	0	0.000368006527764657	0	0	0.0611342057770584	0	0.447840369474532	0.037024633460599	DSP-1001250007864-D-B04.dcc	Geometric Segment	normal
0.00892511357153343	0.000995554184459335	0.114405099143023	0	0.0463504974464799	0.140440440743582	0	0.237352500030562	0	0.0215445378459139	0.000147645803808712	0.00595225432990421	0	0.0123325618921494	0.0313168654703234	0	0.343950115990749	0.036286813547513	DSP-1001250007864-D-B05.dcc	Geometric Segment	normal
0.0115220853231184	0.000173704955041399	0	0.00277620301097276	0.065439770189892	0.193752211990745	0	0.00140557436195863	0.036062719188194	0.0213345060865553	0	0	0	0.0899483716633309	0.0241371933066437	0.0404256263813664	0.481731850705514	0.0312901828366673	DSP-1001250007864-D-B06.dcc	Geometric Segment	normal
0.00423215344085506	0	0	0.144111598275289	0.0293314939120068	0.2908137038365	0	0.0644933257575065	0	0.0364942181325836	0	0	0	0.00917514161758581	0.0050852174633433	0	0.38174692591989	0.0345162216444393	DSP-1001250007864-D-B07.dcc	Geometric Segment	normal
0.0237927412166942	0.00135039864969494	0.0270726251141103	0.0601766371620317	0.0600615736343459	0.260979121345947	0	0.0621163598699689	0	0	0	0	0	0.0210798128285174	0.0173174516574446	0.00230306462476118	0.384960392843284	0.0787898210532005	DSP-1001250007864-D-B08.dcc	Geometric Segment	normal
0.00206011557654061	2.38950610338941e-05	0.0249479492539186	0.0297866684293242	0.0819755396043246	0.151586655305303	0	0.153869755120639	0	0.0159743125613693	0.000695289380050046	0.00681985048131749	0	0.00877404103650758	0.0191295965289458	0	0.466110481060947	0.0382458505997784	DSP-1001250007864-D-B09.dcc	Geometric Segment	normal
0.00319883279406917	0.00140431091532771	0.107078583574747	0.0338430539817016	0.0105139908897476	0.0587353339195164	0.00920332897740738	0.183399213760956	0	0.0213900524838243	0	0.00240992475887783	0	0.0266895318824738	0.0134839247431667	0.0208656995421777	0.454300946216665	0.0534832715593408	DSP-1001250007864-D-B10.dcc	Geometric Segment	normal
0.00447205247899328	0.000126770416644312	0.158055820442414	0	0.0295163867790775	0.0196214094564853	0.195850845456552	0.0463094171289972	0	0.0202858652712472	0	0	0	0	0.0152251901870966	0	0.458131735611897	0.0524045067705954	DSP-1001250007864-D-B11.dcc	Geometric Segment	normal
0.0137745317302179	0.00111966579193549	0	0.153770789742904	0.0498347171848247	0.0992343656207184	0	0.0839368449920966	0	0.0315298407021025	0.0050593089445857	0	0	0.0104183589225444	0.0159425215425656	0	0.472723322268872	0.0626557325566327	DSP-1001250007864-D-B12.dcc	Geometric Segment	normal
0.00339984287210555	0.00407021856929795	0.0760342361734187	0.117467108746336	0.0128105819590354	0.266216101011981	0	0.124598341347856	0	0.00379033316576161	0	0	0	0.039684497868176	0.0127150045147789	4.8984286127793e-08	0.314877204846653	0.0243364799403146	DSP-1001250007864-D-C01.dcc	Geometric Segment	normal
